"","Cruise","depth","sal","temp","dissolvedO","dO_percent","id"
"1343","RP1",90.8,36.4474,22.1684,3.3951,68.788,"GOMECC-3"
"1344","RP1",91,36.4384,22.1602,3.3922,68.726,"GOMECC-3"
"1345","RP1",91.2,36.4383,22.1593,3.3821,68.521,"GOMECC-3"
"1346","RP1",91.4,36.438,22.1575,3.3573,68.016,"GOMECC-3"
"1347","RP1",91.6,36.4383,22.1559,3.4245,69.375,"GOMECC-3"
"1348","RP1",91.8,36.4382,22.1549,3.4109,69.098,"GOMECC-3"
"1349","RP1",92,36.4383,22.1534,3.3898,68.67,"GOMECC-3"
"1350","RP1",92.2,36.4382,22.1501,3.3585,68.03,"GOMECC-3"
"1351","RP1",92.4,36.4392,22.1476,3.3702,68.266,"GOMECC-3"
"1352","RP1",92.6,36.4376,22.1397,3.297,66.774,"GOMECC-3"
"1353","RP1",92.8,36.4397,22.1239,3.3681,68.195,"GOMECC-3"
"1354","RP1",93,36.4399,22.1167,3.4315,69.469,"GOMECC-3"
"1355","RP1",93.2,36.44,22.1054,3.4171,69.164,"GOMECC-3"
"1356","RP1",93.4,36.4424,22.0969,3.3871,68.547,"GOMECC-3"
"1357","RP1",93.6,36.4456,22.0946,3.3812,68.428,"GOMECC-3"
"1358","RP1",93.8,36.4462,22.0886,3.3543,67.876,"GOMECC-3"
"1359","RP1",94,36.4438,22.0817,3.3031,66.83,"GOMECC-3"
"1360","RP1",94.2,36.4416,22.0726,3.2157,65.051,"GOMECC-3"
"1361","RP1",94.4,36.4418,22.0606,3.3129,67.002,"GOMECC-3"
"1362","RP1",94.6,36.4491,22.0452,3.4012,68.772,"GOMECC-3"
"1363","RP1",94.8,36.4439,22.0249,3.3195,67.094,"GOMECC-3"
"1364","RP1",95,36.4459,22.0024,3.3212,67.103,"GOMECC-3"
"1365","RP1",95.2,36.4505,21.9912,3.3477,67.627,"GOMECC-3"
"1366","RP1",95.4,36.4514,21.9886,3.3275,67.217,"GOMECC-3"
"1367","RP1",95.6,36.4511,21.9863,3.2941,66.539,"GOMECC-3"
"1368","RP1",95.8,36.45,21.9841,3.2359,65.36,"GOMECC-3"
"1369","RP1",96,36.4491,21.9814,3.178,64.187,"GOMECC-3"
"1370","RP1",96.2,36.4506,21.9759,3.255,65.735,"GOMECC-3"
"1371","RP1",96.4,36.4535,21.9683,3.2513,65.654,"GOMECC-3"
"1372","RP1",96.6,36.4545,21.962,3.1896,64.401,"GOMECC-3"
"1373","RP1",96.8,36.4563,21.9576,3.1275,63.143,"GOMECC-3"
"1374","RP1",97,36.4548,21.956,3.099,62.566,"GOMECC-3"
"1375","RP1",97.2,36.4487,21.9381,3.257,65.732,"GOMECC-3"
"1376","RP1",97.4,36.45,21.9312,3.3092,66.778,"GOMECC-3"
"1377","RP1",97.6,36.4505,21.9257,3.2623,65.826,"GOMECC-3"
"1378","RP1",97.8,36.451,21.9197,3.2153,64.87,"GOMECC-3"
"1379","RP1",98,36.4509,21.9136,3.2035,64.624,"GOMECC-3"
"1380","RP1",98.2,36.4515,21.906,3.26,65.756,"GOMECC-3"
"1381","RP1",98.4,36.4499,21.907,3.2685,65.929,"GOMECC-3"
"1382","RP1",98.6,36.4491,21.9041,3.2416,65.381,"GOMECC-3"
"1383","RP1",98.2,36.4323,21.8924,3.2374,65.297,"GOMECC-3"
"1384","RP1",98,36.4519,21.9023,3.2396,65.341,"GOMECC-3"
"1385","RP1",97.8,36.453,21.9038,3.252,65.593,"GOMECC-3"
"1386","RP1",97.6,36.4524,21.9055,3.2605,65.766,"GOMECC-3"
"1387","RP1",97.4,36.4515,21.9086,3.2823,66.209,"GOMECC-3"
"1388","RP1",97.2,36.4535,21.913,3.302,66.611,"GOMECC-3"
"1389","RP1",97,36.4514,21.9208,3.3109,66.8,"GOMECC-3"
"1390","RP1",96.8,36.452,21.9218,3.3033,66.647,"GOMECC-3"
"1391","RP1",96.6,36.4521,21.9315,3.3179,66.954,"GOMECC-3"
"1392","RP1",96.4,36.4511,21.9385,3.3238,67.081,"GOMECC-3"
"1393","RP1",96.2,36.4506,21.9456,3.3236,67.085,"GOMECC-3"
"1394","RP1",96,36.4506,21.9505,3.3287,67.195,"GOMECC-3"
"1395","RP1",95.8,36.4491,21.9566,3.3346,67.319,"GOMECC-3"
"1396","RP1",95.6,36.4504,21.9546,3.3017,66.656,"GOMECC-3"
"1397","RP1",95.4,36.4535,21.9612,3.3246,67.125,"GOMECC-3"
"1398","RP1",95.2,36.4509,21.9752,3.3497,67.648,"GOMECC-3"
"1399","RP1",95,36.4495,21.9789,3.3396,67.448,"GOMECC-3"
"1400","RP1",94.8,36.4475,21.9825,3.3366,67.39,"GOMECC-3"
"1401","RP1",94.6,36.4464,21.9845,3.3421,67.504,"GOMECC-3"
"1402","RP1",94.2,36.4319,21.982,3.3487,67.648,"GOMECC-3"
"1403","RP1",94,36.4522,22.011,3.3492,67.682,"GOMECC-3"
"1404","RP1",93.8,36.452,22.0267,3.3636,67.99,"GOMECC-3"
"1405","RP1",93.6,36.4428,22.0532,3.3864,68.479,"GOMECC-3"
"1406","RP1",93.4,36.4495,22.0439,3.3478,67.692,"GOMECC-3"
"1407","RP1",93.2,36.4504,22.0507,3.3583,67.912,"GOMECC-3"
"1408","RP1",93,36.4511,22.0542,3.3614,67.979,"GOMECC-3"
"1409","RP1",92.8,36.4452,22.0861,3.4047,68.892,"GOMECC-3"
"1410","RP1",92.6,36.4447,22.0886,3.3995,68.788,"GOMECC-3"
"1411","RP1",92.2,36.4298,22.1456,3.4338,69.557,"GOMECC-3"
"1412","RP1",92,36.4388,22.1566,3.4292,69.472,"GOMECC-3"
"1413","RP1",91.8,36.4386,22.1579,3.4399,69.689,"GOMECC-3"
"1414","RP1",91.6,36.4386,22.1591,3.4391,69.675,"GOMECC-3"
"1415","RP1",91.4,36.4392,22.1621,3.428,69.454,"GOMECC-3"
"1416","RP1",91.2,36.4398,22.1583,3.3875,68.63,"GOMECC-3"
"1417","RP1",91,36.4404,22.1602,3.4069,69.025,"GOMECC-3"
"1418","RP1",90.8,36.4418,22.1618,3.4088,69.065,"GOMECC-3"
"1419","RP1",90.6,36.4426,22.1636,3.4172,69.238,"GOMECC-3"
"1420","RP1",90.4,36.4402,22.1781,3.4567,70.055,"GOMECC-3"
"1421","RP1",90.2,36.4384,22.185,3.503,71.002,"GOMECC-3"
"1422","RP1",90,36.4419,22.1871,3.4552,70.038,"GOMECC-3"
"1423","RP1",89.8,36.4378,22.2019,3.4514,69.976,"GOMECC-3"
"1424","RP1",89.6,36.4435,22.202,3.4506,69.962,"GOMECC-3"
"1425","RP1",89.4,36.4472,22.2055,3.452,69.996,"GOMECC-3"
"1426","RP1",89.2,36.4499,22.2131,3.4552,70.072,"GOMECC-3"
"1427","RP1",89,36.4453,22.2343,3.4663,70.322,"GOMECC-3"
"1428","RP1",88.6,36.4451,22.2653,3.4643,70.32,"GOMECC-3"
"1429","RP1",88.4,36.4405,22.2827,3.4839,70.737,"GOMECC-3"
"1430","RP1",88.2,36.4425,22.3021,3.5174,71.442,"GOMECC-3"
"1431","RP1",88,36.4391,22.3225,3.5342,71.808,"GOMECC-3"
"1432","RP1",87.8,36.4317,22.341,3.5456,72.06,"GOMECC-3"
"1433","RP1",87.6,36.4333,22.3472,3.4926,70.992,"GOMECC-3"
"1434","RP1",87.4,36.4333,22.3535,3.5086,71.326,"GOMECC-3"
"1435","RP1",87.2,36.4322,22.3595,3.5186,71.535,"GOMECC-3"
"1436","RP1",87,36.4349,22.3666,3.5302,71.781,"GOMECC-3"
"1437","RP1",86.8,36.4459,22.3922,3.5453,72.125,"GOMECC-3"
"1438","RP1",86.6,36.4466,22.4068,3.5236,71.703,"GOMECC-3"
"1439","RP1",86.4,36.4472,22.4363,3.5282,71.834,"GOMECC-3"
"1440","RP1",86.2,36.447,22.4645,3.5462,72.235,"GOMECC-3"
"1441","RP1",86,36.4567,22.5206,3.5837,73.076,"GOMECC-3"
"1442","RP1",85.8,36.4407,22.6094,3.648,74.496,"GOMECC-3"
"1443","RP1",85.6,36.4317,22.6249,3.7568,76.734,"GOMECC-3"
"1444","RP1",85.4,36.4385,22.6505,3.7706,77.053,"GOMECC-3"
"1445","RP1",85.2,36.4433,22.7466,3.769,77.153,"GOMECC-3"
"1446","RP1",85,36.4056,22.797,3.7892,77.617,"GOMECC-3"
"1447","RP1",84.8,36.4092,22.798,3.7921,77.68,"GOMECC-3"
"1448","RP1",84.4,36.4112,22.8032,3.8086,78.04,"GOMECC-3"
"1449","RP1",84.2,36.4355,22.8623,3.8307,78.572,"GOMECC-3"
"1450","RP1",84,36.3995,22.9369,3.86,79.258,"GOMECC-3"
"1451","RP1",83.8,36.4138,22.9264,3.8514,79.074,"GOMECC-3"
"1452","RP1",83.6,36.4184,22.9377,3.8529,79.123,"GOMECC-3"
"1453","RP1",83.4,36.4223,22.9628,3.8629,79.365,"GOMECC-3"
"1454","RP1",83.2,36.4026,22.9957,3.8835,79.824,"GOMECC-3"
"1455","RP1",83,36.3986,23.0001,3.8662,79.474,"GOMECC-3"
"1456","RP1",82.8,36.4023,22.9978,3.8481,79.1,"GOMECC-3"
"1457","RP1",82.6,36.4062,22.9967,3.8544,79.229,"GOMECC-3"
"1458","RP1",82.4,36.4071,23.0001,3.8677,79.508,"GOMECC-3"
"1459","RP1",82.2,36.4043,23.0058,3.8839,79.849,"GOMECC-3"
"1460","RP1",81.8,36.3731,22.9892,3.8922,80.021,"GOMECC-3"
"1461","RP1",81.6,36.4032,23.0111,3.8595,79.352,"GOMECC-3"
"1462","RP1",81.4,36.4044,23.0127,3.8591,79.348,"GOMECC-3"
"1463","RP1",81.2,36.404,23.014,3.8764,79.705,"GOMECC-3"
"1464","RP1",81,36.4041,23.0173,3.9016,80.228,"GOMECC-3"
"1465","RP1",80.8,36.4012,23.0269,3.8842,79.881,"GOMECC-3"
"1466","RP1",80.6,36.4058,23.0227,3.8716,79.619,"GOMECC-3"
"1467","RP1",80.4,36.4028,23.037,3.9345,80.931,"GOMECC-3"
"1468","RP1",80.2,36.4031,23.0342,3.8861,79.931,"GOMECC-3"
"1469","RP1",80,36.4058,23.0272,3.852,79.222,"GOMECC-3"
"1470","RP1",79.8,36.4086,23.0317,3.873,79.661,"GOMECC-3"
"1471","RP1",79.6,36.4141,23.0443,3.8925,80.083,"GOMECC-3"
"1472","RP1",79.4,36.4188,23.0589,3.8477,79.185,"GOMECC-3"
"1473","RP1",79.2,36.4184,23.1969,3.9071,80.599,"GOMECC-3"
"1474","RP1",79,36.4558,23.1892,3.6917,76.163,"GOMECC-3"
"1475","RP1",78.8,36.3971,23.2718,3.8783,80.099,"GOMECC-3"
"1476","RP1",78.6,36.411,23.2876,3.8982,80.538,"GOMECC-3"
"1477","RP1",78.4,36.4038,23.2746,3.8509,79.541,"GOMECC-3"
"1478","RP1",78.2,36.4065,23.2814,3.8595,79.73,"GOMECC-3"
"1479","RP1",78,36.415,23.3072,3.8602,79.783,"GOMECC-3"
"1480","RP1",77.8,36.4047,23.337,3.8482,79.571,"GOMECC-3"
"1481","RP1",77.6,36.4164,23.3488,3.8624,79.887,"GOMECC-3"
"1482","RP1",77.4,36.412,23.3625,3.8713,80.089,"GOMECC-3"
"1483","RP1",77.2,36.4107,23.3739,3.8766,80.214,"GOMECC-3"
"1484","RP1",77,36.4093,23.3933,3.8883,80.483,"GOMECC-3"
"1485","RP1",76.8,36.4104,23.4148,3.902,80.797,"GOMECC-3"
"1486","RP1",76.6,36.3981,23.4391,3.8577,79.907,"GOMECC-3"
"1487","RP1",76.4,36.4173,23.4272,3.8245,79.211,"GOMECC-3"
"1488","RP1",76.2,36.427,23.4596,3.9198,81.235,"GOMECC-3"
"1489","RP1",76,36.4179,23.5187,3.989,82.749,"GOMECC-3"
"1490","RP1",75.8,36.4294,23.5489,3.9489,81.967,"GOMECC-3"
"1491","RP1",75.6,36.4618,23.4961,3.8483,79.819,"GOMECC-3"
"1492","RP1",75.4,36.4796,23.552,3.8846,80.659,"GOMECC-3"
"1493","RP1",75.2,36.437,23.6952,3.9259,81.698,"GOMECC-3"
"1494","RP1",75,36.3957,23.7715,4.0014,83.359,"GOMECC-3"
"1495","RP1",74.8,36.4072,23.7724,4.0038,83.417,"GOMECC-3"
"1496","RP1",74.6,36.4053,23.7903,4.031,84.009,"GOMECC-3"
"1497","RP1",74.4,36.4057,23.8618,4.0673,84.869,"GOMECC-3"
"1498","RP1",74.2,36.3878,23.8936,4.0935,85.453,"GOMECC-3"
"1499","RP1",74,36.3965,23.8886,4.0858,85.29,"GOMECC-3"
"1500","RP1",73.8,36.3961,23.8951,4.0914,85.416,"GOMECC-3"
"1501","RP1",73.6,36.3942,23.9008,4.1019,85.642,"GOMECC-3"
"1502","RP1",73.4,36.3891,23.9077,4.0851,85.299,"GOMECC-3"
"1503","RP1",73.2,36.3914,23.9071,4.0568,84.709,"GOMECC-3"
"1504","RP1",73,36.3925,23.9078,4.0713,85.013,"GOMECC-3"
"1505","RP1",72.8,36.3933,23.9088,4.0753,85.099,"GOMECC-3"
"1506","RP1",72.6,36.3959,23.9119,4.0751,85.1,"GOMECC-3"
"1507","RP1",72.4,36.401,23.9171,4.0767,85.143,"GOMECC-3"
"1508","RP1",72.2,36.4008,23.9291,4.0759,85.145,"GOMECC-3"
"1509","RP1",72,36.3978,23.9526,4.0567,84.776,"GOMECC-3"
"1510","RP1",71.8,36.3976,23.9647,3.9644,82.864,"GOMECC-3"
"1511","RP1",71.6,36.4006,23.9675,3.9568,82.711,"GOMECC-3"
"1512","RP1",71.4,36.4003,23.9726,3.9653,82.894,"GOMECC-3"
"1513","RP1",71.2,36.3988,23.9769,3.9759,83.123,"GOMECC-3"
"1514","RP1",70.8,36.3952,23.9937,4.0045,83.771,"GOMECC-3"
"1515","RP1",70.6,36.4428,24.0547,4.0243,84.269,"GOMECC-3"
"1516","RP1",70.4,36.4358,24.09,3.8953,81.615,"GOMECC-3"
"1517","RP1",70.2,36.4312,24.1626,3.9326,82.497,"GOMECC-3"
"1518","RP1",70,36.4089,24.2273,3.9824,83.622,"GOMECC-3"
"1519","RP1",69.8,36.3726,24.2847,4.0015,84.088,"GOMECC-3"
"1520","RP1",69.2,36.3741,24.2863,3.9839,83.741,"GOMECC-3"
"1521","RP1",69,36.3912,24.3136,3.9882,83.862,"GOMECC-3"
"1522","RP1",68.8,36.4005,24.3137,3.9512,83.087,"GOMECC-3"
"1523","RP1",68.2,36.4323,24.592,4.1364,87.398,"GOMECC-3"
"1524","RP1",68,36.3999,24.575,4.1212,87.049,"GOMECC-3"
"1525","RP1",67.8,36.4189,24.5608,4.0946,86.476,"GOMECC-3"
"1526","RP1",67.6,36.4214,24.5961,4.1092,86.837,"GOMECC-3"
"1527","RP1",67.4,36.4287,24.6393,4.1304,87.353,"GOMECC-3"
"1528","RP1",67.2,36.4491,24.7201,4.1567,88.041,"GOMECC-3"
"1529","RP1",67,36.4325,24.8166,4.1255,87.515,"GOMECC-3"
"1530","RP1",66.8,36.443,24.8939,4.1536,88.232,"GOMECC-3"
"1531","RP1",66.6,36.4634,25.0011,4.1934,89.25,"GOMECC-3"
"1532","RP1",66.4,36.4141,25.2194,4.2525,90.817,"GOMECC-3"
"1533","RP1",66.2,36.3996,25.2914,4.2543,90.958,"GOMECC-3"
"1534","RP1",66,36.4017,25.3062,4.2487,90.863,"GOMECC-3"
"1535","RP1",65.8,36.4361,25.3639,4.2453,90.896,"GOMECC-3"
"1536","RP1",65.6,36.4872,25.438,4.248,91.094,"GOMECC-3"
"1537","RP1",65.4,36.4622,25.6461,4.2628,91.719,"GOMECC-3"
"1538","RP1",65.2,36.4776,25.8318,4.2376,91.47,"GOMECC-3"
"1539","RP1",65,36.4195,26.0249,4.3087,93.275,"GOMECC-3"
"1540","RP1",64.8,36.378,26.2676,4.368,94.921,"GOMECC-3"
"1541","RP1",64.6,36.5245,26.1078,4.207,91.253,"GOMECC-3"
"1542","RP1",64.4,36.4589,26.2669,4.2691,92.813,"GOMECC-3"
"1543","RP1",64.2,36.3714,26.4067,4.3539,94.829,"GOMECC-3"
"1544","RP1",64,36.3294,26.4678,4.3999,95.906,"GOMECC-3"
"1545","RP1",63.8,36.3518,26.456,4.3479,94.766,"GOMECC-3"
"1546","RP1",63.6,36.3512,26.4622,4.3416,94.639,"GOMECC-3"
"1547","RP1",63.4,36.3539,26.4618,4.3449,94.71,"GOMECC-3"
"1548","RP1",63.2,36.3535,26.473,4.3741,95.364,"GOMECC-3"
"1549","RP1",63,36.3538,26.4729,4.3703,95.282,"GOMECC-3"
"1550","RP1",62.8,36.3522,26.4735,4.3768,95.425,"GOMECC-3"
"1551","RP1",62.6,36.3564,26.4725,4.2939,93.617,"GOMECC-3"
"1552","RP1",62.4,36.3578,26.4741,4.3833,95.569,"GOMECC-3"
"1553","RP1",62.2,36.355,26.4838,4.4464,96.961,"GOMECC-3"
"1554","RP1",62,36.3457,26.4883,4.4251,96.496,"GOMECC-3"
"1555","RP1",61.8,36.3569,26.4859,4.3445,94.742,"GOMECC-3"
"1556","RP1",61.4,36.3545,26.4852,4.3721,95.343,"GOMECC-3"
"1557","RP1",61.2,36.3568,26.4866,4.3951,95.847,"GOMECC-3"
"1558","RP1",61,36.3565,26.4862,4.3649,95.187,"GOMECC-3"
"1559","RP1",60.8,36.356,26.4865,4.3799,95.514,"GOMECC-3"
"1560","RP1",60.6,36.3561,26.4866,4.407,96.106,"GOMECC-3"
"1561","RP1",60.4,36.3564,26.4864,4.3362,94.561,"GOMECC-3"
"1562","RP1",60,36.3218,26.4609,4.3616,95.116,"GOMECC-3"
"1563","RP1",59.8,36.3569,26.4889,4.3845,95.619,"GOMECC-3"
"1564","RP1",59.6,36.3571,26.4898,4.3603,95.093,"GOMECC-3"
"1565","RP1",59.4,36.3561,26.4913,4.399,95.938,"GOMECC-3"
"1566","RP1",59.2,36.3564,26.4936,4.348,94.83,"GOMECC-3"
"1567","RP1",59,36.3562,26.4938,4.3865,95.67,"GOMECC-3"
"1568","RP1",58.8,36.357,26.4912,4.3734,95.381,"GOMECC-3"
"1569","RP1",58.4,36.3252,26.4721,4.3953,95.862,"GOMECC-3"
"1570","RP1",58.2,36.3547,26.5001,4.3135,94.087,"GOMECC-3"
"1571","RP1",58,36.3545,26.4996,4.4235,96.485,"GOMECC-3"
"1572","RP1",57.8,36.3534,26.5033,4.4665,97.428,"GOMECC-3"
"1573","RP1",57.6,36.3542,26.5036,4.3576,95.054,"GOMECC-3"
"1574","RP1",57.4,36.3552,26.5036,4.393,95.826,"GOMECC-3"
"1575","RP1",57.2,36.3547,26.5047,4.4251,96.529,"GOMECC-3"
"1576","RP1",57,36.3549,26.5054,4.4064,96.121,"GOMECC-3"
"1577","RP1",56.8,36.3549,26.5061,4.3927,95.824,"GOMECC-3"
"1578","RP1",56.6,36.3552,26.5067,4.3639,95.197,"GOMECC-3"
"1579","RP1",56.4,36.3556,26.5066,4.322,94.283,"GOMECC-3"
"1580","RP1",56.2,36.3551,26.5073,4.4543,97.172,"GOMECC-3"
"1581","RP1",56,36.3553,26.5075,4.4637,97.376,"GOMECC-3"
"1582","RP1",55.8,36.3561,26.5077,4.3961,95.901,"GOMECC-3"
"1583","RP1",55.6,36.3567,26.5079,4.388,95.725,"GOMECC-3"
"1584","RP1",55.2,36.344,26.5021,4.3842,95.646,"GOMECC-3"
"1585","RP1",55,36.3568,26.5112,4.3601,95.122,"GOMECC-3"
"1586","RP1",54.8,36.3564,26.5157,4.4962,98.098,"GOMECC-3"
"1587","RP1",54.6,36.3559,26.5158,4.4056,96.122,"GOMECC-3"
"1588","RP1",54.4,36.3561,26.5151,4.2617,92.981,"GOMECC-3"
"1589","RP1",53.8,36.3406,26.5035,4.3373,94.631,"GOMECC-3"
"1590","RP1",53.6,36.3583,26.5177,4.4156,96.343,"GOMECC-3"
"1591","RP1",53.4,36.3574,26.5191,4.4405,96.889,"GOMECC-3"
"1592","RP1",53.2,36.3566,26.5215,4.4368,96.811,"GOMECC-3"
"1593","RP1",53,36.3572,26.5212,4.1935,91.504,"GOMECC-3"
"1594","RP1",52.8,36.3572,26.5234,4.5701,99.724,"GOMECC-3"
"1595","RP1",52.6,36.3572,26.5254,4.4768,97.691,"GOMECC-3"
"1596","RP1",52.4,36.3569,26.526,4.5178,98.587,"GOMECC-3"
"1597","RP1",52.2,36.3568,26.5264,4.3803,95.587,"GOMECC-3"
"1598","RP1",52,36.3564,26.5268,4.3762,95.497,"GOMECC-3"
"1599","RP1",51.8,36.3565,26.5263,4.366,95.274,"GOMECC-3"
"1600","RP1",51.6,36.3569,26.5263,4.363,95.209,"GOMECC-3"
"1601","RP1",51.4,36.3571,26.5265,4.368,95.319,"GOMECC-3"
"1602","RP1",51.2,36.3569,26.5267,4.376,95.493,"GOMECC-3"
"1603","RP1",51,36.3567,26.5269,4.386,95.713,"GOMECC-3"
"1604","RP1",50.8,36.3569,26.5264,4.2339,92.392,"GOMECC-3"
"1605","RP1",50.6,36.3578,26.5264,4.2102,91.875,"GOMECC-3"
"1606","RP1",50.4,36.3574,26.5275,4.3198,94.269,"GOMECC-3"
"1607","RP1",50.2,36.3576,26.5284,4.4162,96.374,"GOMECC-3"
"1608","RP1",50,36.3569,26.5292,4.4081,96.198,"GOMECC-3"
"1609","RP1",49.8,36.357,26.5296,4.3205,94.287,"GOMECC-3"
"1610","RP1",49.6,36.3569,26.5302,4.3377,94.663,"GOMECC-3"
"1611","RP1",49.4,36.3568,26.5304,4.3662,95.285,"GOMECC-3"
"1612","RP1",49.2,36.3567,26.5305,4.3556,95.055,"GOMECC-3"
"1613","RP1",49,36.3568,26.5304,4.3568,95.08,"GOMECC-3"
"1614","RP1",48.8,36.3567,26.5304,4.3655,95.271,"GOMECC-3"
"1615","RP1",48.6,36.3567,26.5303,4.3769,95.519,"GOMECC-3"
"1616","RP1",48.4,36.3569,26.5304,4.3879,95.759,"GOMECC-3"
"1617","RP1",48.2,36.357,26.531,4.3971,95.962,"GOMECC-3"
"1618","RP1",48,36.3567,26.5315,4.3914,95.838,"GOMECC-3"
"1619","RP1",47.8,36.3564,26.5334,4.3608,95.173,"GOMECC-3"
"1620","RP1",47.6,36.3566,26.5332,4.3225,94.336,"GOMECC-3"
"1621","RP1",47.4,36.357,26.5333,4.3282,94.461,"GOMECC-3"
"1622","RP1",47.2,36.3581,26.5338,4.3357,94.626,"GOMECC-3"
"1623","RP1",47,36.358,26.5346,4.3434,94.795,"GOMECC-3"
"1624","RP1",46.8,36.3573,26.5363,4.3581,95.119,"GOMECC-3"
"1625","RP1",46.6,36.3568,26.5375,4.3742,95.471,"GOMECC-3"
"1626","RP1",46.4,36.3564,26.5383,4.3886,95.788,"GOMECC-3"
"1627","RP1",46.2,36.357,26.5388,4.3985,96.003,"GOMECC-3"
"1628","RP1",46,36.3572,26.5393,4.4038,96.12,"GOMECC-3"
"1629","RP1",45.8,36.3562,26.5402,4.3443,94.823,"GOMECC-3"
"1630","RP1",45.6,36.3576,26.5413,4.3425,94.786,"GOMECC-3"
"1631","RP1",45.4,36.3573,26.5421,4.3611,95.194,"GOMECC-3"
"1632","RP1",45.2,36.3572,26.5429,4.3749,95.496,"GOMECC-3"
"1633","RP1",45,36.3578,26.5437,4.3839,95.694,"GOMECC-3"
"1634","RP1",44.8,36.3575,26.5457,4.3898,95.826,"GOMECC-3"
"1635","RP1",44.6,36.3569,26.5479,4.393,95.899,"GOMECC-3"
"1636","RP1",44.4,36.3556,26.5498,4.3882,95.795,"GOMECC-3"
"1637","RP1",44.2,36.3559,26.5496,4.3855,95.735,"GOMECC-3"
"1638","RP1",43.8,36.3537,26.5486,4.383,95.683,"GOMECC-3"
"1639","RP1",43.6,36.356,26.5509,4.3866,95.762,"GOMECC-3"
"1640","RP1",43.4,36.3558,26.5523,4.3546,95.067,"GOMECC-3"
"1641","RP1",43.2,36.3562,26.5522,4.3499,94.964,"GOMECC-3"
"1642","RP1",43,36.3561,26.5528,4.3588,95.158,"GOMECC-3"
"1643","RP1",42.8,36.3571,26.5533,4.373,95.47,"GOMECC-3"
"1644","RP1",42.6,36.3572,26.5541,4.3833,95.696,"GOMECC-3"
"1645","RP1",42.4,36.3572,26.555,4.3991,96.042,"GOMECC-3"
"1646","RP1",42.2,36.356,26.555,4.4007,96.077,"GOMECC-3"
"1647","RP1",42,36.356,26.5535,4.3801,95.626,"GOMECC-3"
"1648","RP1",41.8,36.3569,26.5541,4.3594,95.175,"GOMECC-3"
"1649","RP1",41.6,36.3575,26.555,4.3574,95.133,"GOMECC-3"
"1650","RP1",41.4,36.3578,26.5561,4.3654,95.309,"GOMECC-3"
"1651","RP1",41.2,36.3569,26.5561,4.3645,95.289,"GOMECC-3"
"1652","RP1",41,36.3573,26.5564,4.3841,95.717,"GOMECC-3"
"1653","RP1",40.8,36.3569,26.5565,4.3962,95.983,"GOMECC-3"
"1654","RP1",40.6,36.357,26.5567,4.3811,95.652,"GOMECC-3"
"1655","RP1",40.4,36.3563,26.5556,4.299,93.858,"GOMECC-3"
"1656","RP1",40.2,36.3571,26.5555,4.3056,94.001,"GOMECC-3"
"1657","RP1",39.8,36.3865,26.5775,4.3376,94.702,"GOMECC-3"
"1658","RP1",39.2,36.2709,26.4931,4.3403,94.761,"GOMECC-3"
"1659","RP1",39,36.3574,26.5575,4.4397,96.933,"GOMECC-3"
"1660","RP1",38.8,36.3574,26.5583,4.4485,97.128,"GOMECC-3"
"1661","RP1",38.4,36.3239,26.5343,4.4379,96.895,"GOMECC-3"
"1662","RP1",38.2,36.3582,26.558,4.4715,97.629,"GOMECC-3"
"1663","RP1",38,36.3577,26.5594,4.3917,95.89,"GOMECC-3"
"1664","RP1",37.8,36.3573,26.5581,4.3413,94.785,"GOMECC-3"
"1665","RP1",37.6,36.3573,26.5575,4.3582,95.155,"GOMECC-3"
"1666","RP1",37.4,36.3574,26.5575,4.3753,95.527,"GOMECC-3"
"1667","RP1",37.2,36.3573,26.5575,4.3836,95.709,"GOMECC-3"
"1668","RP1",37,36.3567,26.5577,4.3998,96.062,"GOMECC-3"
"1669","RP1",36.8,36.3567,26.5578,4.4009,96.086,"GOMECC-3"
"1670","RP1",36.6,36.3584,26.5584,4.4164,96.428,"GOMECC-3"
"1671","RP1",36.4,36.3584,26.5606,4.4138,96.374,"GOMECC-3"
"1672","RP1",36.2,36.3587,26.5622,4.2794,93.442,"GOMECC-3"
"1673","RP1",36,36.3592,26.562,4.3123,94.16,"GOMECC-3"
"1674","RP1",35.8,36.3584,26.563,4.3477,94.934,"GOMECC-3"
"1675","RP1",35.6,36.3606,26.5645,4.3948,95.967,"GOMECC-3"
"1676","RP1",35.4,36.3598,26.5676,4.4123,96.353,"GOMECC-3"
"1677","RP1",35.2,36.3597,26.5707,4.4196,96.516,"GOMECC-3"
"1678","RP1",35,36.3581,26.5798,4.3344,94.669,"GOMECC-3"
"1679","RP1",34.8,36.3553,26.5747,4.3611,95.244,"GOMECC-3"
"1680","RP1",34.6,36.3588,26.5692,4.3825,95.705,"GOMECC-3"
"1681","RP1",34.4,36.3607,26.569,4.3899,95.867,"GOMECC-3"
"1682","RP1",34.2,36.3576,26.5706,4.4009,96.107,"GOMECC-3"
"1683","RP1",34,36.359,26.5725,4.394,95.961,"GOMECC-3"
"1684","RP1",33.8,36.3585,26.5737,4.3788,95.629,"GOMECC-3"
"1685","RP1",33.6,36.3588,26.5732,4.3797,95.651,"GOMECC-3"
"1686","RP1",33.4,36.3585,26.5716,4.3376,94.727,"GOMECC-3"
"1687","RP1",33.2,36.3588,26.572,4.3516,95.033,"GOMECC-3"
"1688","RP1",33,36.3594,26.5717,4.3561,95.134,"GOMECC-3"
